"","VECTOR","OCCURRENCE_ID","SOURCE_TYPE","LOCATION_TYPE","POLYGON_ADMIN","lat","lon","YEAR","COUNTRY","COUNTRY_ID","GAUL_AD0","STATUS"
"2596","Aedes albopictus",2596,"unpublished","polygon","2",-12.55,-38.76,"2014","Brazil","BRA",37,NA
"2597","Aedes albopictus",2597,"unpublished","polygon","2",-12.53,-41.57,"2014","Brazil","BRA",37,NA
"2598","Aedes albopictus",2598,"unpublished","polygon","2",-12.52,-38.49,"2014","Brazil","BRA",37,NA
"2599","Aedes albopictus",2599,"unpublished","polygon","2",-12.51,-38.98,"2014","Brazil","BRA",37,NA
"2600","Aedes albopictus",2600,"unpublished","polygon","2",-12.5,-44.13,"2014","Brazil","BRA",37,NA
"2601","Aedes albopictus",2601,"unpublished","polygon","2",-12.49,-38.14,"2014","Brazil","BRA",37,NA
"2602","Aedes albopictus",2602,"unpublished","polygon","2",-12.46,-39.62,"2014","Brazil","BRA",37,NA
"2603","Aedes albopictus",2603,"unpublished","polygon","2",-12.45,-41.91,"2014","Brazil","BRA",37,NA
"2604","Aedes albopictus",2604,"unpublished","polygon","2",-12.44,-38.73,"2014","Brazil","BRA",37,NA
"2605","Aedes albopictus",2605,"unpublished","polygon","2",-12.42,-41.32,"2014","Brazil","BRA",37,NA
"2606","Aedes albopictus",2606,"unpublished","polygon","2",-12.41,-49.12,"2014","Brazil","BRA",37,NA
"2607","Aedes albopictus",2607,"unpublished","polygon","2",-12.41,-38.95,"2014","Brazil","BRA",37,NA
"2608","Aedes albopictus",2608,"unpublished","polygon","2",-12.35,-38.26,"2014","Brazil","BRA",37,NA
"2609","Aedes albopictus",2609,"unpublished","polygon","2",-12.35,-46.55,"2014","Brazil","BRA",37,NA
"2610","Aedes albopictus",2610,"unpublished","polygon","2",-12.33,-38.74,"2014","Brazil","BRA",37,NA
"2611","Aedes albopictus",2611,"unpublished","polygon","2",-12.3,-39.33,"2014","Brazil","BRA",37,NA
"2612","Aedes albopictus",2612,"unpublished","polygon","2",-12.26,-41.6,"2014","Brazil","BRA",37,NA
"2613","Aedes albopictus",2613,"unpublished","polygon","2",-12.14,-56.77,"2014","Brazil","BRA",37,NA
"2614","Aedes albopictus",2614,"unpublished","polygon","2",-12.12,-49.55,"2014","Brazil","BRA",37,NA
"2615","Aedes albopictus",2615,"unpublished","polygon","2",-12.1,-38.44,"2014","Brazil","BRA",37,NA
"2616","Aedes albopictus",2616,"unpublished","polygon","2",-12.07,-46.58,"2014","Brazil","BRA",37,NA
"2617","Aedes albopictus",2617,"unpublished","polygon","2",-12.06,-38.52,"2014","Brazil","BRA",37,NA
"2618","Aedes albopictus",2618,"unpublished","polygon","2",-12.06,-38.75,"2014","Brazil","BRA",37,NA
"2619","Aedes albopictus",2619,"unpublished","polygon","2",-12.04,-37.93,"2014","Brazil","BRA",37,NA
"2620","Aedes albopictus",2620,"unpublished","polygon","2",-12.02,-41.06,"2014","Brazil","BRA",37,NA
"2621","Aedes albopictus",2621,"unpublished","polygon","2",-11.98,-41.74,"2014","Brazil","BRA",37,NA
"2622","Aedes albopictus",2622,"unpublished","polygon","2",-11.97,-43.16,"2014","Brazil","BRA",37,NA
"2623","Aedes albopictus",2623,"unpublished","polygon","2",-11.97,-41.33,"2014","Brazil","BRA",37,NA
"2624","Aedes albopictus",2624,"unpublished","polygon","2",-11.94,-39.09,"2014","Brazil","BRA",37,NA
"2625","Aedes albopictus",2625,"unpublished","polygon","2",-11.93,-48.56,"2014","Brazil","BRA",37,NA
"2626","Aedes albopictus",2626,"unpublished","polygon","2",-11.91,-61.31,"2014","Brazil","BRA",37,NA
"2627","Aedes albopictus",2627,"unpublished","polygon","2",-11.86,-37.69,"2014","Brazil","BRA",37,NA
"2628","Aedes albopictus",2628,"unpublished","polygon","2",-11.83,-38.73,"2014","Brazil","BRA",37,NA
"2629","Aedes albopictus",2629,"unpublished","polygon","2",-11.8,-46.77,"2014","Brazil","BRA",37,NA
"2630","Aedes albopictus",2630,"unpublished","polygon","2",-11.75,-38.41,"2014","Brazil","BRA",37,NA
"2631","Aedes albopictus",2631,"unpublished","polygon","2",-11.73,-38.18,"2014","Brazil","BRA",37,NA
"2632","Aedes albopictus",2632,"unpublished","polygon","2",-11.72,-41.51,"2014","Brazil","BRA",37,NA
"2633","Aedes albopictus",2633,"unpublished","polygon","2",-11.68,-37.99,"2014","Brazil","BRA",37,NA
"2634","Aedes albopictus",2634,"unpublished","polygon","2",-11.66,-48.87,"2014","Brazil","BRA",37,NA
"2635","Aedes albopictus",2635,"unpublished","polygon","2",-11.62,-62.72,"2014","Brazil","BRA",37,NA
"2636","Aedes albopictus",2636,"unpublished","polygon","2",-11.56,-41.9,"2014","Brazil","BRA",37,NA
"2637","Aedes albopictus",2637,"unpublished","polygon","2",-11.55,-47.07,"2014","Brazil","BRA",37,NA
"2638","Aedes albopictus",2638,"unpublished","polygon","2",-11.49,-38.14,"2014","Brazil","BRA",37,NA
"2639","Aedes albopictus",2639,"unpublished","polygon","2",-11.42,-40.63,"2014","Brazil","BRA",37,NA
"2640","Aedes albopictus",2640,"unpublished","polygon","2",-11.41,-48.11,"2014","Brazil","BRA",37,NA
"2641","Aedes albopictus",2641,"unpublished","polygon","2",-11.4,-39.45,"2014","Brazil","BRA",37,NA
"2642","Aedes albopictus",2642,"unpublished","polygon","2",-11.38,-49.39,"2014","Brazil","BRA",37,NA
"2643","Aedes albopictus",2643,"unpublished","polygon","2",-11.31,-46.74,"2014","Brazil","BRA",37,NA
"2644","Aedes albopictus",2644,"unpublished","polygon","2",-11.16,-38.21,"2014","Brazil","BRA",37,NA
"2645","Aedes albopictus",2645,"unpublished","polygon","2",-11.16,-49.08,"2014","Brazil","BRA",37,NA
"2646","Aedes albopictus",2646,"unpublished","polygon","2",-11.07,-48.63,"2014","Brazil","BRA",37,NA
"2647","Aedes albopictus",2647,"unpublished","polygon","2",-11.05,-39.73,"2014","Brazil","BRA",37,NA
"2648","Aedes albopictus",2648,"unpublished","polygon","2",-10.96,-49.31,"2014","Brazil","BRA",37,NA
"2649","Aedes albopictus",2649,"unpublished","polygon","2",-10.95,-41.87,"2014","Brazil","BRA",37,NA
"2650","Aedes albopictus",2650,"unpublished","polygon","2",-10.83,-48.9,"2014","Brazil","BRA",37,NA
"2651","Aedes albopictus",2651,"unpublished","polygon","2",-10.81,-39.12,"2014","Brazil","BRA",37,NA
"2652","Aedes albopictus",2652,"unpublished","polygon","2",-10.74,-48.02,"2014","Brazil","BRA",37,NA
"2653","Aedes albopictus",2653,"unpublished","polygon","2",-10.7,-46.41,"2014","Brazil","BRA",37,NA
"2654","Aedes albopictus",2654,"unpublished","polygon","2",-10.6,-40.25,"2014","Brazil","BRA",37,NA
"2655","Aedes albopictus",2655,"unpublished","polygon","2",-10.55,-48.48,"2014","Brazil","BRA",37,NA
"2656","Aedes albopictus",2656,"unpublished","polygon","2",-10.42,-48.85,"2014","Brazil","BRA",37,NA
"2657","Aedes albopictus",2657,"unpublished","polygon","2",-10.35,-47.49,"2014","Brazil","BRA",37,NA
"2658","Aedes albopictus",2658,"unpublished","polygon","2",-10.31,-44.56,"2014","Brazil","BRA",37,NA
"2659","Aedes albopictus",2659,"unpublished","polygon","2",-10.23,-36.5,"2014","Brazil","BRA",37,NA
"2660","Aedes albopictus",2660,"unpublished","polygon","2",-10.22,-48.85,"2014","Brazil","BRA",37,NA
"2661","Aedes albopictus",2661,"unpublished","polygon","2",-10.19,-48.11,"2014","Brazil","BRA",37,NA
"2662","Aedes albopictus",2662,"unpublished","polygon","2",-10.17,-49.21,"2014","Brazil","BRA",37,NA
"2663","Aedes albopictus",2663,"unpublished","polygon","2",-10.16,-47.4,"2014","Brazil","BRA",37,NA
"2664","Aedes albopictus",2664,"unpublished","polygon","2",-10.15,-36.62,"2014","Brazil","BRA",37,NA
"2665","Aedes albopictus",2665,"unpublished","polygon","2",-10.11,-36.86,"2014","Brazil","BRA",37,NA
"2666","Aedes albopictus",2666,"unpublished","polygon","2",-10.04,-46.65,"2014","Brazil","BRA",37,NA
"2667","Aedes albopictus",2667,"unpublished","polygon","2",-10.04,-52.53,"2014","Brazil","BRA",37,NA
"2668","Aedes albopictus",2668,"unpublished","polygon","2",-9.98,-48.02,"2014","Brazil","BRA",37,NA
"2669","Aedes albopictus",2669,"unpublished","polygon","2",-9.96,-36.38,"2014","Brazil","BRA",37,NA
"2670","Aedes albopictus",2670,"unpublished","polygon","2",-9.92,-39.5,"2014","Brazil","BRA",37,NA
"2671","Aedes albopictus",2671,"unpublished","polygon","2",-9.92,-36.12,"2014","Brazil","BRA",37,NA
"2672","Aedes albopictus",2672,"unpublished","polygon","2",-9.82,-35.94,"2014","Brazil","BRA",37,NA
"2673","Aedes albopictus",2673,"unpublished","polygon","2",-9.81,-36.29,"2014","Brazil","BRA",37,NA
"2674","Aedes albopictus",2674,"unpublished","polygon","2",-9.78,-36.12,"2014","Brazil","BRA",37,NA
"2675","Aedes albopictus",2675,"unpublished","polygon","2",-9.76,-36.65,"2014","Brazil","BRA",37,NA
"2676","Aedes albopictus",2676,"unpublished","polygon","2",-9.72,-48.6,"2014","Brazil","BRA",37,NA
"2677","Aedes albopictus",2677,"unpublished","polygon","2",-9.7,-37.11,"2014","Brazil","BRA",37,NA
"2678","Aedes albopictus",2678,"unpublished","polygon","2",-9.7,-63.42,"2014","Brazil","BRA",37,NA
"2679","Aedes albopictus",2679,"unpublished","polygon","2",-9.66,-37.46,"2014","Brazil","BRA",37,NA
"2680","Aedes albopictus",2680,"unpublished","polygon","2",-9.64,-47.5,"2014","Brazil","BRA",37,NA
"2681","Aedes albopictus",2681,"unpublished","polygon","2",-9.64,-35.82,"2014","Brazil","BRA",37,NA
"2682","Aedes albopictus",2682,"unpublished","polygon","2",-9.61,-35.83,"2014","Brazil","BRA",37,NA
"2683","Aedes albopictus",2683,"unpublished","polygon","2",-9.58,-35.84,"2014","Brazil","BRA",37,NA
"2684","Aedes albopictus",2684,"unpublished","polygon","2",-9.57,-36.69,"2014","Brazil","BRA",37,NA
"2685","Aedes albopictus",2685,"unpublished","polygon","2",-9.55,-36.29,"2014","Brazil","BRA",37,NA
"2686","Aedes albopictus",2686,"unpublished","polygon","2",-9.54,-35.69,"2014","Brazil","BRA",37,NA
"2687","Aedes albopictus",2687,"unpublished","polygon","2",-9.52,-44.43,"2014","Brazil","BRA",37,NA
"2688","Aedes albopictus",2688,"unpublished","polygon","2",-9.5,-46.91,"2014","Brazil","BRA",37,NA
"2689","Aedes albopictus",2689,"unpublished","polygon","2",-9.44,-35.6,"2014","Brazil","BRA",37,NA
"2690","Aedes albopictus",2690,"unpublished","polygon","2",-9.41,-36.59,"2014","Brazil","BRA",37,NA
"2691","Aedes albopictus",2691,"unpublished","polygon","2",-9.4,-38.06,"2014","Brazil","BRA",37,NA
"2692","Aedes albopictus",2692,"unpublished","polygon","2",-9.4,-48.69,"2014","Brazil","BRA",37,NA
"2693","Aedes albopictus",2693,"unpublished","polygon","2",-9.39,-36.16,"2014","Brazil","BRA",37,NA
"2694","Aedes albopictus",2694,"unpublished","polygon","2",-9.38,-35.58,"2014","Brazil","BRA",37,NA
"2695","Aedes albopictus",2695,"unpublished","polygon","2",-9.37,-49.84,"2014","Brazil","BRA",37,NA
"2696","Aedes albopictus",2696,"unpublished","polygon","2",-9.34,-35.82,"2014","Brazil","BRA",37,NA
"2697","Aedes albopictus",2697,"unpublished","polygon","2",-9.33,-49.08,"2014","Brazil","BRA",37,NA
"2698","Aedes albopictus",2698,"unpublished","polygon","2",-9.31,-36.47,"2014","Brazil","BRA",37,NA
"2699","Aedes albopictus",2699,"unpublished","polygon","2",-9.29,-37.71,"2014","Brazil","BRA",37,NA
"2700","Aedes albopictus",2700,"unpublished","polygon","2",-9.26,-44.55,"2014","Brazil","BRA",37,NA
"2701","Aedes albopictus",2701,"unpublished","polygon","2",-9.26,-35.79,"2014","Brazil","BRA",37,NA
"2702","Aedes albopictus",2702,"unpublished","polygon","2",-9.24,-35.41,"2014","Brazil","BRA",37,NA
"2703","Aedes albopictus",2703,"unpublished","polygon","2",-9.24,-35.62,"2014","Brazil","BRA",37,NA
"2704","Aedes albopictus",2704,"unpublished","polygon","2",-9.2,-48.02,"2014","Brazil","BRA",37,NA
"2705","Aedes albopictus",2705,"unpublished","polygon","2",-9.12,-36.02,"2014","Brazil","BRA",37,NA
"2706","Aedes albopictus",2706,"unpublished","polygon","2",-9.09,-35.29,"2014","Brazil","BRA",37,NA
"2707","Aedes albopictus",2707,"unpublished","polygon","2",-9.09,-48.55,"2014","Brazil","BRA",37,NA
"2708","Aedes albopictus",2708,"unpublished","polygon","2",-9.08,-43.36,"2014","Brazil","BRA",37,NA
"2709","Aedes albopictus",2709,"unpublished","polygon","2",-9.08,-47.47,"2014","Brazil","BRA",37,NA
"2710","Aedes albopictus",2710,"unpublished","polygon","2",-9.06,-44.11,"2014","Brazil","BRA",37,NA
"2711","Aedes albopictus",2711,"unpublished","polygon","2",-9,-47.86,"2014","Brazil","BRA",37,NA
"2712","Aedes albopictus",2712,"unpublished","polygon","2",-8.98,-64.52,"2014","Brazil","BRA",37,NA
"2713","Aedes albopictus",2713,"unpublished","polygon","2",-8.96,-35.52,"2014","Brazil","BRA",37,NA
"2714","Aedes albopictus",2714,"unpublished","polygon","2",-8.95,-35.64,"2014","Brazil","BRA",37,NA
"2715","Aedes albopictus",2715,"unpublished","polygon","2",-8.92,-42.98,"2014","Brazil","BRA",37,NA
"2716","Aedes albopictus",2716,"unpublished","polygon","2",-8.91,-49.54,"2014","Brazil","BRA",37,NA
"2717","Aedes albopictus",2717,"unpublished","polygon","2",-8.89,-48.79,"2014","Brazil","BRA",37,NA
"2718","Aedes albopictus",2718,"unpublished","polygon","2",-8.89,-35.45,"2014","Brazil","BRA",37,NA
"2719","Aedes albopictus",2719,"unpublished","polygon","2",-8.89,-35.54,"2014","Brazil","BRA",37,NA
"2720","Aedes albopictus",2720,"unpublished","polygon","2",-8.87,-35.2,"2014","Brazil","BRA",37,NA
"2721","Aedes albopictus",2721,"unpublished","polygon","2",-8.84,-35.65,"2014","Brazil","BRA",37,NA
"2722","Aedes albopictus",2722,"unpublished","polygon","2",-8.83,-35.76,"2014","Brazil","BRA",37,NA
"2723","Aedes albopictus",2723,"unpublished","polygon","2",-8.83,-36.04,"2014","Brazil","BRA",37,NA
"2724","Aedes albopictus",2724,"unpublished","polygon","2",-8.82,-35.26,"2014","Brazil","BRA",37,NA
"2725","Aedes albopictus",2725,"unpublished","polygon","2",-8.82,-35.91,"2014","Brazil","BRA",37,NA
"2726","Aedes albopictus",2726,"unpublished","polygon","2",-8.8,-47.8,"2014","Brazil","BRA",37,NA
"2727","Aedes albopictus",2727,"unpublished","polygon","2",-8.8,-43.99,"2014","Brazil","BRA",37,NA
"2728","Aedes albopictus",2728,"unpublished","polygon","2",-8.77,-38.74,"2014","Brazil","BRA",37,NA
"2729","Aedes albopictus",2729,"unpublished","polygon","2",-8.77,-48.42,"2014","Brazil","BRA",37,NA
"2730","Aedes albopictus",2730,"unpublished","polygon","2",-8.74,-35.8,"2014","Brazil","BRA",37,NA
"2731","Aedes albopictus",2731,"unpublished","polygon","2",-8.7,-47.13,"2014","Brazil","BRA",37,NA
"2732","Aedes albopictus",2732,"unpublished","polygon","2",-8.69,-35.73,"2014","Brazil","BRA",37,NA
"2733","Aedes albopictus",2733,"unpublished","polygon","2",-8.68,-35.48,"2014","Brazil","BRA",37,NA
"2734","Aedes albopictus",2734,"unpublished","polygon","2",-8.66,-35.23,"2014","Brazil","BRA",37,NA
"2735","Aedes albopictus",2735,"unpublished","polygon","2",-8.66,-35.63,"2014","Brazil","BRA",37,NA
"2736","Aedes albopictus",2736,"unpublished","polygon","2",-8.62,-38.24,"2014","Brazil","BRA",37,NA
"2737","Aedes albopictus",2737,"unpublished","polygon","2",-8.62,-35.38,"2014","Brazil","BRA",37,NA
"2738","Aedes albopictus",2738,"unpublished","polygon","2",-8.6,-35.81,"2014","Brazil","BRA",37,NA
"2739","Aedes albopictus",2739,"unpublished","polygon","2",-8.58,-35.16,"2014","Brazil","BRA",37,NA
"2740","Aedes albopictus",2740,"unpublished","polygon","2",-8.57,-35.54,"2014","Brazil","BRA",37,NA
"2741","Aedes albopictus",2741,"unpublished","polygon","2",-8.55,-42.45,"2014","Brazil","BRA",37,NA
"2742","Aedes albopictus",2742,"unpublished","polygon","2",-8.53,-44.43,"2014","Brazil","BRA",37,NA
"2743","Aedes albopictus",2743,"unpublished","polygon","2",-8.52,-35.39,"2014","Brazil","BRA",37,NA
"2744","Aedes albopictus",2744,"unpublished","polygon","2",-8.48,-35.86,"2014","Brazil","BRA",37,NA
"2745","Aedes albopictus",2745,"unpublished","polygon","2",-8.48,-36.12,"2014","Brazil","BRA",37,NA
"2746","Aedes albopictus",2746,"unpublished","polygon","2",-8.47,-48.47,"2014","Brazil","BRA",37,NA
"2747","Aedes albopictus",2747,"unpublished","polygon","2",-8.46,-35.1,"2014","Brazil","BRA",37,NA
"2748","Aedes albopictus",2748,"unpublished","polygon","2",-8.44,-44.02,"2014","Brazil","BRA",37,NA
"2749","Aedes albopictus",2749,"unpublished","polygon","2",-8.44,-48.77,"2014","Brazil","BRA",37,NA
"2750","Aedes albopictus",2750,"unpublished","polygon","2",-8.44,-49.18,"2014","Brazil","BRA",37,NA
"2751","Aedes albopictus",2751,"unpublished","polygon","2",-8.42,-35.62,"2014","Brazil","BRA",37,NA
"2752","Aedes albopictus",2752,"unpublished","polygon","2",-8.4,-48.91,"2014","Brazil","BRA",37,NA
"2753","Aedes albopictus",2753,"unpublished","polygon","2",-8.37,-35.25,"2014","Brazil","BRA",37,NA
"2754","Aedes albopictus",2754,"unpublished","polygon","2",-8.36,-35.47,"2014","Brazil","BRA",37,NA
"2755","Aedes albopictus",2755,"unpublished","polygon","2",-8.36,-48.22,"2014","Brazil","BRA",37,NA
"2756","Aedes albopictus",2756,"unpublished","polygon","2",-8.34,-35.38,"2014","Brazil","BRA",37,NA
"2757","Aedes albopictus",2757,"unpublished","polygon","2",-8.28,-35.09,"2014","Brazil","BRA",37,NA
"2758","Aedes albopictus",2758,"unpublished","polygon","2",-8.21,-46.82,"2014","Brazil","BRA",37,NA
"2759","Aedes albopictus",2759,"unpublished","polygon","2",-8.21,-49.53,"2014","Brazil","BRA",37,NA
"2760","Aedes albopictus",2760,"unpublished","polygon","2",-8.2,-37.32,"2014","Brazil","BRA",37,NA
"2761","Aedes albopictus",2761,"unpublished","polygon","2",-8.19,-44.09,"2014","Brazil","BRA",37,NA
"2762","Aedes albopictus",2762,"unpublished","polygon","2",-8.19,-35.41,"2014","Brazil","BRA",37,NA
"2763","Aedes albopictus",2763,"unpublished","polygon","2",-8.16,-38.73,"2014","Brazil","BRA",37,NA
"2764","Aedes albopictus",2764,"unpublished","polygon","2",-8.15,-43.67,"2014","Brazil","BRA",37,NA
"2765","Aedes albopictus",2765,"unpublished","polygon","2",-8.15,-35.14,"2014","Brazil","BRA",37,NA
"2766","Aedes albopictus",2766,"unpublished","polygon","2",-8.13,-49.1,"2014","Brazil","BRA",37,NA
"2767","Aedes albopictus",2767,"unpublished","polygon","2",-8.12,-41.09,"2014","Brazil","BRA",37,NA
"2768","Aedes albopictus",2768,"unpublished","polygon","2",-8.07,-48.52,"2014","Brazil","BRA",37,NA
"2769","Aedes albopictus",2769,"unpublished","polygon","2",-8.04,-34.94,"2014","Brazil","BRA",37,NA
"2770","Aedes albopictus",2770,"unpublished","polygon","2",-8.03,-35.72,"2014","Brazil","BRA",37,NA
"2771","Aedes albopictus",2771,"unpublished","polygon","2",-8.02,-47.48,"2014","Brazil","BRA",37,NA
"2772","Aedes albopictus",2772,"unpublished","polygon","2",-8.02,-35.11,"2014","Brazil","BRA",37,NA
"2773","Aedes albopictus",2773,"unpublished","polygon","2",-8.01,-35.55,"2014","Brazil","BRA",37,NA
"2774","Aedes albopictus",2774,"unpublished","polygon","2",-8.01,-35.35,"2014","Brazil","BRA",37,NA
"2775","Aedes albopictus",2775,"unpublished","polygon","2",-8.01,-35.21,"2014","Brazil","BRA",37,NA
"2776","Aedes albopictus",2776,"unpublished","polygon","2",-8,-34.87,"2014","Brazil","BRA",37,NA
"2777","Aedes albopictus",2777,"unpublished","polygon","2",-7.99,-48.98,"2014","Brazil","BRA",37,NA
"2778","Aedes albopictus",2778,"unpublished","polygon","2",-7.98,-35,"2014","Brazil","BRA",37,NA
"2779","Aedes albopictus",2779,"unpublished","polygon","2",-7.95,-38.99,"2014","Brazil","BRA",37,NA
"2780","Aedes albopictus",2780,"unpublished","polygon","2",-7.95,-35.38,"2014","Brazil","BRA",37,NA
"2781","Aedes albopictus",2781,"unpublished","polygon","2",-7.94,-43.65,"2014","Brazil","BRA",37,NA
"2782","Aedes albopictus",2782,"unpublished","polygon","2",-7.91,-34.85,"2014","Brazil","BRA",37,NA
"2783","Aedes albopictus",2783,"unpublished","polygon","2",-7.91,-35.3,"2014","Brazil","BRA",37,NA
"2784","Aedes albopictus",2784,"unpublished","polygon","2",-7.89,-35.75,"2014","Brazil","BRA",37,NA
"2785","Aedes albopictus",2785,"unpublished","polygon","2",-7.89,-35.99,"2014","Brazil","BRA",37,NA
"2786","Aedes albopictus",2786,"unpublished","polygon","2",-7.89,-35.14,"2014","Brazil","BRA",37,NA
"2787","Aedes albopictus",2787,"unpublished","polygon","2",-7.87,-35.08,"2014","Brazil","BRA",37,NA
"2788","Aedes albopictus",2788,"unpublished","polygon","2",-7.86,-35.34,"2014","Brazil","BRA",37,NA
"2789","Aedes albopictus",2789,"unpublished","polygon","2",-7.86,-35.6,"2014","Brazil","BRA",37,NA
"2790","Aedes albopictus",2790,"unpublished","polygon","2",-7.85,-48.15,"2014","Brazil","BRA",37,NA
"2791","Aedes albopictus",2791,"unpublished","polygon","2",-7.84,-38.07,"2014","Brazil","BRA",37,NA
"2792","Aedes albopictus",2792,"unpublished","polygon","2",-7.84,-35.44,"2014","Brazil","BRA",37,NA
"2793","Aedes albopictus",2793,"unpublished","polygon","2",-7.83,-35.31,"2014","Brazil","BRA",37,NA
"2794","Aedes albopictus",2794,"unpublished","polygon","2",-7.8,-35.08,"2014","Brazil","BRA",37,NA
"2795","Aedes albopictus",2795,"unpublished","polygon","2",-7.8,-34.97,"2014","Brazil","BRA",37,NA
